t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2009-03-29 21:28:02.114212544+00:00,2009-04-28 21:28:02.114212544+00:00,50,9,,,False,6.5643635449643964,-8.228232830761036e-09,,,null_A,Cascadia,UW.LON,6,6,-0.9466060348436663,0.350929645504936,2.470902721529995,8.685600808180837
2005-08-31 10:54:33.406923072+00:00,2005-09-30 10:54:33.406923072+00:00,74,7,,,False,6.542198871493514,8.35486773974195e-08,,,null_A,Cascadia,UW.LON,6,6,-0.00539604033668251,0.03487507820436928,4.188077350255557,9.073550288401156
2013-10-27 10:02:26.139250496+00:00,2013-11-26 10:02:26.139250496+00:00,31,9,,,False,6.408713561109071,-2.1637669793227177e-07,,,null_A,Cascadia,UW.LON,6,6,-0.5283256755195279,0.1551521976527881,2.827056228440562,8.970818698257931
2015-09-28 20:52:32.063854464+00:00,2015-10-28 20:52:32.063854464+00:00,26,5,,,False,6.221837850859156,-8.983420935468787e-09,,,null_A,Cascadia,UW.LON,6,4,-0.4393243015949977,0.11121305577215168,3.0670770375051446,8.571110711336454
2022-04-04 05:13:14.541363840+00:00,2022-05-04 05:13:14.541363840+00:00,43,3,,,False,6.360371936975844,-3.219285916534899e-07,,,null_A,Cascadia,UW.LON,6,5,-0.5298942835789907,0.1629855715832478,2.8049231723930665,8.446101688087651
2009-03-26 19:34:32.580124928+00:00,2009-04-25 19:34:32.580124928+00:00,52,10,,,False,6.592283527960727,1.9304748608442786e-07,,,null_A,Cascadia,UW.LON,6,6,-1.1237439874059434,0.40491859210495534,2.1603081882445863,8.58623062089777
2003-03-29 20:00:41.244552880+00:00,2003-04-28 20:00:41.244552880+00:00,13,6,,,False,6.211671351972752,1.1087646061662788e-07,,,null_A,Cascadia,UW.LON,6,5,-0.9068083033475736,0.3338497249412935,2.377808734389748,8.530305135632851
2005-08-28 10:58:17.424914240+00:00,2005-09-27 10:58:17.424914240+00:00,72,6,,,False,6.523499111932504,-4.370135065397315e-09,,,null_A,Cascadia,UW.LON,6,6,-0.20463796885002442,0.06103047686528168,3.6000581172065957,9.134445217682446
2010-11-23 17:42:55.478903808+00:00,2010-12-23 17:42:55.478903808+00:00,28,3,,,False,6.124610791091622,-8.289062510006663e-08,,,null_A,Cascadia,UW.LON,6,6,-0.9207484157757437,0.323290476257853,2.0831017305511748,8.553129226804753
2020-10-01 03:58:40.548571520+00:00,2020-10-31 03:58:40.548571520+00:00,35,8,,,False,6.362244062275096,-2.0849627422419578e-07,,,null_A,Cascadia,UW.LON,6,6,-0.2203725127217547,0.0950883146727411,3.8088375068140277,8.827566221985261
2017-06-14 03:50:43.906734976+00:00,2017-07-14 03:50:43.906734976+00:00,24,0,,,False,6.058485751602767,-3.457695115153955e-07,,,null_A,Cascadia,UW.LON,6,6,0.0598670864928292,0.01903753002957237,4.287933550646913,8.896764097894835
2020-09-27 08:35:49.272343168+00:00,2020-10-27 08:35:49.272343168+00:00,36,8,,,False,6.367592067359373,-2.7233643999038837e-07,,,null_A,Cascadia,UW.LON,6,6,-0.2507833603876563,0.1296779731540061,3.645914789099434,8.673481402728367
2009-08-28 16:35:48.860512704+00:00,2009-09-27 16:35:48.860512704+00:00,43,8,,,False,6.49239913643103,5.722054759672683e-10,,,null_A,Cascadia,UW.LON,6,6,-0.2781822606134358,0.07370678582476108,3.5387475288814945,8.77801091686916
