t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind
2007-01-03 14:25:44.625972672+00:00,2007-02-02 14:25:44.625972672+00:00,60,60,0.6503036913949364,0.0033807167499187115,True,5.525578909622982,-3.042577478749407e-08,,,null
2016-06-06 07:46:43.813405952+00:00,2016-07-06 07:46:43.813405952+00:00,21,21,,,False,5.094877715488915,6.965960609568477e-09,,,null
2018-02-11 06:22:31.888587392+00:00,2018-03-13 06:22:31.888587392+00:00,31,31,0.7542369153501857,,False,5.168573160098739,2.278465581180986e-09,,,null
2019-02-25 07:54:15.109883776+00:00,2019-03-27 07:54:15.109883776+00:00,30,30,0.7270554942576756,0.009348394082220875,True,5.199336196930147,-1.4609335894888184e-08,,,null
2002-09-07 17:20:35.637983824+00:00,2002-10-07 17:20:35.637983824+00:00,28,28,,,False,5.229468836235119,-3.74060478145863e-09,,,null
2022-10-28 10:11:24.414985216+00:00,2022-11-27 10:11:24.414985216+00:00,22,22,,,False,5.113535992722169,1.9408616392215e-08,,,null
2005-09-26 07:02:40.580917824+00:00,2005-10-26 07:02:40.580917824+00:00,103,103,0.8491330986339201,0.010920511288232118,True,5.677405462990918,-1.6091865902360593e-08,,,null
2000-12-06 16:42:38.926333372+00:00,2001-01-05 16:42:38.926333372+00:00,34,34,0.8466750220590915,-0.002888789088261546,True,5.161439427187689,-7.698909700602637e-09,,,null
2013-10-28 16:17:54.817168192+00:00,2013-11-27 16:17:54.817168192+00:00,40,40,0.7160667467489722,0.009087337869334725,True,5.345688626230099,-1.2052674147356825e-08,,,null
2009-03-29 19:33:38.311309312+00:00,2009-04-28 19:33:38.311309312+00:00,47,47,0.8141938831054186,-0.015592444168334016,True,5.366804230872533,1.456461519862142e-08,,,null
2020-09-03 18:09:53.348638080+00:00,2020-10-03 18:09:53.348638080+00:00,19,19,,,False,5.214991197904758,-3.916880581133036e-08,,,null
2020-02-20 17:55:37.513185152+00:00,2020-03-21 17:55:37.513185152+00:00,13,13,,,False,4.762599886300046,6.204183106498245e-09,,,null
2007-11-26 08:34:13.871157568+00:00,2007-12-26 08:34:13.871157568+00:00,37,37,0.7391396426136297,0.010462768869298355,True,5.295398980018161,-2.3564102954632874e-08,,,null
2023-09-29 02:54:33.900216960+00:00,2023-10-29 02:54:33.900216960+00:00,12,12,,,False,4.6181331647483645,-4.777446611046402e-09,,,null
2007-04-01 17:33:07.614227904+00:00,2007-05-01 17:33:07.614227904+00:00,41,41,0.6372968417334764,0.001050026506417677,True,5.46992929383057,-2.5974592436549718e-08,,,null
2012-10-31 12:28:48.582824768+00:00,2012-11-30 12:28:48.582824768+00:00,24,24,,,False,4.986236947156298,-5.281197842637119e-09,,,null
2006-05-18 15:25:07.469360832+00:00,2006-06-17 15:25:07.469360832+00:00,77,77,0.6190424862375119,-0.00954015109907271,True,5.75614681962871,1.1309987192343927e-08,,,null
2023-04-28 17:22:43.061679744+00:00,2023-05-28 17:22:43.061679744+00:00,24,24,,,False,4.872730608811139,4.249886866659249e-09,,,null
2004-02-07 05:48:19.817653584+00:00,2004-03-08 05:48:19.817653584+00:00,100,100,0.6100498411339401,0.01390236924005718,True,5.799324269002447,-1.7234933138082276e-08,,,null
2001-02-12 22:23:06.223172876+00:00,2001-03-14 22:23:06.223172876+00:00,34,34,0.8389779764040093,,False,5.141981653224423,-2.943151394323836e-08,,,null
2010-11-03 20:09:50.531980288+00:00,2010-12-03 20:09:50.531980288+00:00,35,35,0.6580219422776543,0.01475064295101695,True,5.314043411285573,3.111618057197041e-08,,,null
2024-09-22 09:01:00.089326208+00:00,2024-10-22 09:01:00.089326208+00:00,47,47,0.653597202992406,0.013508792703424368,True,5.722111477076048,-1.1953894980619375e-07,,,null
2022-03-20 23:12:08.967809664+00:00,2022-04-19 23:12:08.967809664+00:00,25,25,,,False,5.265962470452749,3.279360779213313e-10,,,null
2018-08-26 23:01:24.668264704+00:00,2018-09-25 23:01:24.668264704+00:00,27,27,,,False,5.105111007861784,-2.995050987540516e-08,,,null
2022-03-12 21:57:21.866989312+00:00,2022-04-11 21:57:21.866989312+00:00,22,22,,,False,5.171218480921685,-5.622152362808684e-09,,,null
2022-04-06 01:39:23.753092224+00:00,2022-05-06 01:39:23.753092224+00:00,19,19,,,False,5.24435983720847,1.0194013792890918e-08,,,null
2012-12-05 02:43:06.039932096+00:00,2013-01-04 02:43:06.039932096+00:00,30,30,0.6627077546845147,,False,5.351913689068338,2.5159660655964803e-08,,,null
2007-11-15 08:19:32.003934816+00:00,2007-12-15 08:19:32.003934816+00:00,39,39,0.7113601341548433,0.005177271353471902,True,5.358421815522435,-1.3780061145127288e-08,,,null
2019-03-27 22:51:02.791700480+00:00,2019-04-26 22:51:02.791700480+00:00,19,19,,,False,5.333728655522663,-4.000132669553417e-08,,,null
2016-06-26 16:43:27.584605504+00:00,2016-07-26 16:43:27.584605504+00:00,33,33,0.7133757044702496,-0.004510081884527127,True,5.133520404032208,1.3888228272053389e-08,,,null
2009-04-23 17:01:02.310959744+00:00,2009-05-23 17:01:02.310959744+00:00,34,34,0.7185407486477158,,False,5.263290285826595,-2.8025985985821126e-08,,,null
2002-05-09 22:04:07.629385552+00:00,2002-06-08 22:04:07.629385552+00:00,48,48,0.6774824547077051,-0.09751381166112716,True,5.457998810553656,5.7225233183100276e-08,,,null
2018-08-10 09:51:34.578635008+00:00,2018-09-09 09:51:34.578635008+00:00,31,31,0.6209930322417347,-0.005351218839867608,True,5.454608900895436,-6.357788015289772e-09,,,null
2006-07-16 18:06:13.962738400+00:00,2006-08-15 18:06:13.962738400+00:00,65,65,0.8230070356767163,-0.017931564284112095,True,5.4600426231118195,3.828043062528024e-08,,,null
2023-05-05 17:27:53.952666112+00:00,2023-06-04 17:27:53.952666112+00:00,22,22,,,False,4.853186232355131,-2.3197115168089343e-09,,,null
2006-01-02 04:25:19.481618944+00:00,2006-02-01 04:25:19.481618944+00:00,78,78,0.7626062491772542,0.003628565760590915,True,5.584955464226996,1.237274553028671e-09,,,null
2003-01-22 09:14:52.190299632+00:00,2003-02-21 09:14:52.190299632+00:00,40,40,0.9354754591346296,-0.00038230520410045197,True,5.166076724339286,-3.0520159312115287e-09,,,null
2020-09-15 19:06:34.805345408+00:00,2020-10-15 19:06:34.805345408+00:00,17,17,,,False,4.927730862793656,-7.938296922805126e-09,,,null
2003-10-27 04:36:21.746855968+00:00,2003-11-26 04:36:21.746855968+00:00,44,44,0.887962695341221,-0.016063519965201615,True,5.233885482890861,4.847425003848946e-09,,,null
2004-06-19 15:50:48.405102304+00:00,2004-07-19 15:50:48.405102304+00:00,96,96,0.8427788611827804,0.012680339510808646,True,5.615019838024139,1.799631884097816e-08,,,null
2014-12-07 22:17:54.344772864+00:00,2015-01-06 22:17:54.344772864+00:00,35,35,0.6333461194422422,0.0061783584221833734,True,5.334050208346728,-3.327966240357975e-08,,,null
2021-10-16 05:00:55.050365312+00:00,2021-11-15 05:00:55.050365312+00:00,22,22,,,False,5.28113468247947,-3.9989353771155165e-08,,,null
2007-09-25 08:02:17.166392096+00:00,2007-10-25 08:02:17.166392096+00:00,36,36,0.7645281833015675,0.007420364331063314,True,5.257747486770206,2.915512070688005e-09,,,null
2019-05-16 00:37:19.951177984+00:00,2019-06-15 00:37:19.951177984+00:00,26,26,,,False,4.89472888989835,1.166002193359698e-08,,,null
2024-03-19 08:49:06.422577664+00:00,2024-04-18 08:49:06.422577664+00:00,21,21,,,False,4.977926918304103,9.208993493188446e-10,,,null
2012-06-23 05:41:33.144646080+00:00,2012-07-23 05:41:33.144646080+00:00,40,40,0.7044517143605057,0.00797976714916068,True,5.243356504344368,-2.5285055524898486e-09,,,null
